"-32","-35","0","""""","9.9"
"-31","-35","0","""""","9.9"
"-30","-35","0","""""","9.9"
"-29","-35","0","""""","9.9"
"-28","-35","0","""""","9.9"
"-27","-35","0","""""","9.9"
"-26","-35","0","""""","9.9"
"-25","-35","0","""""","9.9"
"-24","-35","0","""""","9.9"
"-23","-35","0","""""","9.9"
"-22","-35","0","""""","9.9"
"-21","-35","0","""""","9.9"
"-20","-35","0","""""","9.9"
"-19","-35","0","""""","9.9"
"-18","-35","0","""""","9.9"
"-17","-35","0","""""","9.9"
"-16","-35","0","""""","9.9"
"-15","-35","0","""""","9.9"
"-14","-35","0","""""","9.9"
"-13","-35","0","""""","9.9"
"-12","-35","0","""""","9.9"
"-11","-35","0","""""","9.9"
"-10","-35","0","""""","9.9"
"-9","-35","0","""""","9.9"
"-8","-35","0","""""","9.9"
"-7","-35","0","""""","9.9"
"-6","-35","0","""""","9.9"
"-5","-35","0","""""","9.9"
"-4","-35","0","""""","9.9"
"-3","-35","0","""""","9.9"
"-2","-35","0","""""","9.9"
"-1","-35","0","""""","9.9"
"0","-35","0","""""","9.9"
"1","-35","0","""""","9.9"
"2","-35","0","""""","9.9"
"3","-35","0","""""","9.9"
"4","-35","0","""""","9.9"
"5","-35","0","""""","9.9"
"6","-35","0","""""","9.9"
"7","-35","0","""""","9.9"
"8","-35","0","""""","9.9"
"9","-35","0","""""","9.9"
"10","-35","0","""""","9.9"
"11","-35","0","""""","9.9"
"12","-35","0","""""","9.9"
"13","-35","0","""""","9.9"
"14","-35","0","""""","9.9"
"15","-35","0","""""","9.9"
"16","-35","0","""""","9.9"
"17","-35","0","""""","9.9"
"18","-35","0","""""","9.9"
"19","-35","0","""""","9.9"
"20","-35","0","""""","9.9"
"21","-35","0","""""","9.9"
"22","-35","0","""""","9.9"
"23","-35","0","""""","9.9"
"24","-35","0","""""","9.9"
"25","-35","0","""""","9.9"
"26","-35","0","""""","9.9"
"27","-35","0","""""","9.9"
"28","-35","0","""""","9.9"
"29","-35","0","""""","9.9"
"30","-35","0","""""","9.9"
"31","-35","0","""""","9.9"
"32","-35","0","""""","9.9"
"33","-35","0","""""","9.9"
"34","-35","0","""""","9.9"
"35","-35","0","""""","9.9"
"36","-35","0","""""","9.9"
"37","-35","0","""""","9.9"
"38","-35","0","""""","9.9"
"39","-35","0","""""","9.9"
"40","-35","0","""""","9.9"
"41","-35","0","""""","9.9"
"42","-35","0","""""","9.9"
"43","-35","0","""""","9.9"
"44","-35","0","""""","9.9"
"45","-35","0","""""","9.9"
"-45","-36","0","""""","9.9"
"-44","-36","0","""""","9.9"
"-43","-36","0","""""","9.9"
"-42","-36","0","""""","9.9"
"-41","-36","0","""""","9.9"
"-40","-36","0","""""","9.9"
"-39","-36","0","""""","9.9"
"-38","-36","0","""""","9.9"
"-37","-36","0","""""","9.9"
"-36","-36","0","""""","9.9"
"-35","-36","0","""""","9.9"
"-34","-36","0","""""","9.9"
"-33","-36","0","""""","9.9"
"-32","-36","0","""""","9.9"
"-31","-36","0","""""","9.9"
"-30","-36","0","""""","9.9"
"-29","-36","0","""""","9.9"
"-28","-36","0","""""","9.9"
"-27","-36","0","""""","9.9"
"-26","-36","0","""""","9.9"
"-25","-36","0","""""","9.9"
"-24","-36","0","""""","9.9"
"-23","-36","0","""""","9.9"
"-22","-36","0","""""","9.9"
"-21","-36","0","""""","9.9"
"-20","-36","0","""""","9.9"
"-19","-36","0","""""","9.9"
"-18","-36","0","""""","9.9"
"-17","-36","0","""""","9.9"
"-16","-36","0","""""","9.9"
"-15","-36","0","""""","9.9"
"-14","-36","0","""""","9.9"
"-13","-36","0","""""","9.9"
"-12","-36","0","""""","9.9"
"-11","-36","0","""""","9.9"
"-10","-36","0","""""","9.9"
"-9","-36","0","""""","9.9"
"-8","-36","0","""""","9.9"
"-7","-36","0","""""","9.9"
"-6","-36","0","""""","9.9"
"-5","-36","0","""""","9.9"
"-4","-36","0","""""","9.9"
"-3","-36","0","""""","9.9"
"-2","-36","0","""""","9.9"
"-1","-36","0","""""","9.9"
"0","-36","0","""""","9.9"
"1","-36","0","""""","9.9"
"2","-36","0","""""","9.9"
"3","-36","0","""""","9.9"
"4","-36","0","""""","9.9"
"5","-36","0","""""","9.9"
"6","-36","0","""""","9.9"
"7","-36","0","""""","9.9"
"8","-36","0","""""","9.9"
"9","-36","0","""""","9.9"
"10","-36","0","""""","9.9"
"11","-36","0","""""","9.9"
"12","-36","0","""""","9.9"
"13","-36","0","""""","9.9"
"14","-36","0","""""","9.9"
"15","-36","0","""""","9.9"
"16","-36","0","""""","9.9"
"17","-36","0","""""","9.9"
"18","-36","0","""""","9.9"
"19","-36","0","""""","9.9"
"20","-36","0","""""","9.9"
"21","-36","0","""""","9.9"
"22","-36","0","""""","9.9"
"23","-36","0","""""","9.9"
"24","-36","0","""""","9.9"
"25","-36","0","""""","9.9"
"26","-36","0","""""","9.9"
"27","-36","0","""""","9.9"
"28","-36","0","""""","9.9"
"29","-36","0","""""","9.9"
"30","-36","0","""""","9.9"
"31","-36","0","""""","9.9"
"32","-36","0","""""","9.9"
"33","-36","0","""""","9.9"
"34","-36","0","""""","9.9"
"35","-36","0","""""","9.9"
"36","-36","0","""""","9.9"
"37","-36","0","""""","9.9"
"38","-36","0","""""","9.9"
"39","-36","0","""""","9.9"
"40","-36","0","""""","9.9"
"41","-36","0","""""","9.9"
"42","-36","0","""""","9.9"
"43","-36","0","""""","9.9"
"44","-36","0","""""","9.9"
"45","-36","0","""""","9.9"
"-45","-37","0","""""","9.9"
"-44","-37","0","""""","9.9"
"-43","-37","0","""""","9.9"
"-42","-37","0","""""","9.9"
"-41","-37","0","""""","9.9"
"-40","-37","0","""""","9.9"
"-39","-37","0","""""","9.9"
"-38","-37","0","""""","9.9"
"-37","-37","0","""""","9.9"
"-36","-37","0","""""","9.9"
"-35","-37","0","""""","9.9"
"-34","-37","0","""""","9.9"
"-33","-37","0","""""","9.9"
"-32","-37","0","""""","9.9"
"-31","-37","0","""""","9.9"
"-30","-37","0","""""","9.9"
"-29","-37","0","""""","9.9"
"-28","-37","0","""""","9.9"
"-27","-37","0","""""","9.9"
"-26","-37","0","""""","9.9"
"-25","-37","0","""""","9.9"
"-24","-37","0","""""","9.9"
"-23","-37","0","""""","9.9"
"-22","-37","0","""""","9.9"
"-21","-37","0","""""","9.9"
"-20","-37","0","""""","9.9"
"-19","-37","0","""""","9.9"
"-18","-37","0","""""","9.9"
"-17","-37","0","""""","9.9"
"-16","-37","0","""""","9.9"
"-15","-37","0","""""","9.9"
"-14","-37","0","""""","9.9"
"-13","-37","0","""""","9.9"
"-12","-37","0","""""","9.9"
"-11","-37","0","""""","9.9"
"-10","-37","0","""""","9.9"
"-9","-37","0","""""","9.9"
"-8","-37","0","""""","9.9"
"-7","-37","0","""""","9.9"
"-6","-37","0","""""","9.9"
"-5","-37","0","""""","9.9"
"-4","-37","0","""""","9.9"
"-3","-37","0","""""","9.9"
"-2","-37","0","""""","9.9"
"-1","-37","0","""""","9.9"
"0","-37","0","""""","9.9"
"1","-37","0","""""","9.9"
"2","-37","0","""""","9.9"
"3","-37","0","""""","9.9"
"4","-37","0","""""","9.9"
"5","-37","0","""""","9.9"
"6","-37","0","""""","9.9"
"7","-37","0","""""","9.9"
"8","-37","0","""""","9.9"
"9","-37","0","""""","9.9"
"10","-37","0","""""","9.9"
"11","-37","0","""""","9.9"
"12","-37","0","""""","9.9"
"13","-37","0","""""","9.9"
"14","-37","0","""""","9.9"
"15","-37","0","""""","9.9"
"16","-37","0","""""","9.9"
"17","-37","0","""""","9.9"
"18","-37","0","""""","9.9"
"19","-37","0","""""","9.9"
"20","-37","0","""""","9.9"
"21","-37","0","""""","9.9"
"22","-37","0","""""","9.9"
"23","-37","0","""""","9.9"
"24","-37","0","""""","9.9"
"25","-37","0","""""","9.9"
"26","-37","0","""""","9.9"
"27","-37","0","""""","9.9"
"28","-37","0","""""","9.9"
"29","-37","0","""""","9.9"
"30","-37","0","""""","9.9"
"31","-37","0","""""","9.9"
"32","-37","0","""""","9.9"
"33","-37","0","""""","9.9"
"34","-37","0","""""","9.9"
"35","-37","0","""""","9.9"
"36","-37","0","""""","9.9"
"37","-37","0","""""","9.9"
"38","-37","0","""""","9.9"
"39","-37","0","""""","9.9"
"40","-37","0","""""","9.9"
"41","-37","0","""""","9.9"
"42","-37","0","""""","9.9"
"43","-37","0","""""","9.9"
"44","-37","0","""""","9.9"
"45","-37","0","""""","9.9"
"-45","-38","0","""""","9.9"
"-44","-38","0","""""","9.9"
"-43","-38","0","""""","9.9"
"-42","-38","0","""""","9.9"
"-41","-38","0","""""","9.9"
"-40","-38","0","""""","9.9"
"-39","-38","0","""""","9.9"
"-38","-38","0","""""","9.9"
"-37","-38","0","""""","9.9"
"-36","-38","0","""""","9.9"
"-35","-38","0","""""","9.9"
"-34","-38","0","""""","9.9"
"-33","-38","0","""""","9.9"
"-32","-38","0","""""","9.9"
"-31","-38","0","""""","9.9"
"-30","-38","0","""""","9.9"
"-29","-38","0","""""","9.9"
"-28","-38","0","""""","9.9"
"-27","-38","0","""""","9.9"
"-26","-38","0","""""","9.9"
"-25","-38","0","""""","9.9"
"-24","-38","0","""""","9.9"
"-23","-38","0","""""","9.9"
"-22","-38","0","""""","9.9"
"-21","-38","0","""""","9.9"
"-20","-38","0","""""","9.9"
"-19","-38","0","""""","9.9"
"-18","-38","0","""""","9.9"
"-17","-38","0","""""","9.9"
"-16","-38","0","""""","9.9"
"-15","-38","0","""""","9.9"
"-14","-38","0","""""","9.9"
"-13","-38","0","""""","9.9"
"-12","-38","0","""""","9.9"
"-11","-38","0","""""","9.9"
"-10","-38","0","""""","9.9"
"-9","-38","0","""""","9.9"
"-8","-38","0","""""","9.9"
"-7","-38","0","""""","9.9"
"-6","-38","0","""""","9.9"
"-5","-38","0","""""","9.9"
"-4","-38","0","""""","9.9"
"-3","-38","0","""""","9.9"
"-2","-38","0","""""","9.9"
"-1","-38","0","""""","9.9"
"0","-38","0","""""","9.9"
"1","-38","0","""""","9.9"
"2","-38","0","""""","9.9"
"3","-38","0","""""","9.9"
"4","-38","0","""""","9.9"
"5","-38","0","""""","9.9"
"6","-38","0","""""","9.9"
"7","-38","0","""""","9.9"
"8","-38","0","""""","9.9"
"9","-38","0","""""","9.9"
"10","-38","0","""""","9.9"
"11","-38","0","""""","9.9"
"12","-38","0","""""","9.9"
"13","-38","0","""""","9.9"
"14","-38","0","""""","9.9"
"15","-38","0","""""","9.9"
"16","-38","0","""""","9.9"
"17","-38","0","""""","9.9"
"18","-38","0","""""","9.9"
"19","-38","0","""""","9.9"
"20","-38","0","""""","9.9"
"21","-38","0","""""","9.9"
"22","-38","0","""""","9.9"
"23","-38","0","""""","9.9"
"24","-38","0","""""","9.9"
"25","-38","0","""""","9.9"
"26","-38","0","""""","9.9"
"27","-38","0","""""","9.9"
"28","-38","0","""""","9.9"
"29","-38","0","""""","9.9"
"30","-38","0","""""","9.9"
"31","-38","0","""""","9.9"
"32","-38","0","""""","9.9"
"33","-38","0","""""","9.9"
"34","-38","0","""""","9.9"
"35","-38","0","""""","9.9"
"36","-38","0","""""","9.9"
"37","-38","0","""""","9.9"
"38","-38","0","""""","9.9"
"39","-38","0","""""","9.9"
"40","-38","0","""""","9.9"
"41","-38","0","""""","9.9"
"42","-38","0","""""","9.9"
"43","-38","0","""""","9.9"
"44","-38","0","""""","9.9"
"45","-38","0","""""","9.9"
"-45","-39","0","""""","9.9"
"-44","-39","0","""""","9.9"
"-43","-39","0","""""","9.9"
"-42","-39","0","""""","9.9"
"-41","-39","0","""""","9.9"
"-40","-39","0","""""","9.9"
"-39","-39","0","""""","9.9"
"-38","-39","0","""""","9.9"
"-37","-39","0","""""","9.9"
"-36","-39","0","""""","9.9"
"-35","-39","0","""""","9.9"
"-34","-39","0","""""","9.9"
"-33","-39","0","""""","9.9"
"-32","-39","0","""""","9.9"
"-31","-39","0","""""","9.9"
"-30","-39","0","""""","9.9"
"-29","-39","0","""""","9.9"
"-28","-39","0","""""","9.9"
"-27","-39","0","""""","9.9"
"-26","-39","0","""""","9.9"
"-25","-39","0","""""","9.9"
"-24","-39","0","""""","9.9"
"-23","-39","0","""""","9.9"
"-22","-39","0","""""","9.9"
"-21","-39","0","""""","9.9"
"-20","-39","0","""""","9.9"
"-19","-39","0","""""","9.9"
"-18","-39","0","""""","9.9"
"-17","-39","0","""""","9.9"
"-16","-39","0","""""","9.9"
"-15","-39","0","""""","9.9"
"-14","-39","0","""""","9.9"
"-13","-39","0","""""","9.9"
"-12","-39","0","""""","9.9"
"-11","-39","0","""""","9.9"
"-10","-39","0","""""","9.9"
"-9","-39","0","""""","9.9"
"-8","-39","0","""""","9.9"
"-7","-39","0","""""","9.9"
"-6","-39","0","""""","9.9"
"-5","-39","0","""""","9.9"
"-4","-39","0","""""","9.9"
"-3","-39","0","""""","9.9"
"-2","-39","0","""""","9.9"
"-1","-39","0","""""","9.9"
"0","-39","0","""""","9.9"
"1","-39","0","""""","9.9"
"2","-39","0","""""","9.9"
"3","-39","0","""""","9.9"
"4","-39","0","""""","9.9"
"5","-39","0","""""","9.9"
"6","-39","0","""""","9.9"
"7","-39","0","""""","9.9"
"8","-39","0","""""","9.9"
"9","-39","0","""""","9.9"
"10","-39","0","""""","9.9"
"11","-39","0","""""","9.9"
"12","-39","0","""""","9.9"
"13","-39","0","""""","9.9"
"14","-39","0","""""","9.9"
"15","-39","0","""""","9.9"
"16","-39","0","""""","9.9"
"17","-39","0","""""","9.9"
"18","-39","0","""""","9.9"
"19","-39","0","""""","9.9"
"20","-39","0","""""","9.9"
"21","-39","0","""""","9.9"
"22","-39","0","""""","9.9"
"23","-39","0","""""","9.9"
"24","-39","0","""""","9.9"
"25","-39","0","""""","9.9"
"26","-39","0","""""","9.9"
"27","-39","0","""""","9.9"
"28","-39","0","""""","9.9"
"29","-39","0","""""","9.9"
"30","-39","0","""""","9.9"
"31","-39","0","""""","9.9"
"32","-39","0","""""","9.9"
"33","-39","0","""""","9.9"
"34","-39","0","""""","9.9"
"35","-39","0","""""","9.9"
"36","-39","0","""""","9.9"
"37","-39","0","""""","9.9"
"38","-39","0","""""","9.9"
"39","-39","0","""""","9.9"
"40","-39","0","""""","9.9"
"41","-39","0","""""","9.9"
"42","-39","0","""""","9.9"
"43","-39","0","""""","9.9"
"44","-39","0","""""","9.9"
"45","-39","0","""""","9.9"
"-45","-40","0","""""","9.9"
"-44","-40","0","""""","9.9"
"-43","-40","0","""""","9.9"
"-42","-40","0","""""","9.9"
"-41","-40","0","""""","9.9"
"-40","-40","0","""""","9.9"
"-39","-40","0","""""","9.9"
"-38","-40","0","""""","9.9"
"-37","-40","0","""""","9.9"
"-36","-40","0","""""","9.9"
"-35","-40","0","""""","9.9"
"-34","-40","0","""""","9.9"
"-33","-40","0","""""","9.9"
"-32","-40","0","""""","9.9"
"-31","-40","0","""""","9.9"
"-30","-40","0","""""","9.9"
"-29","-40","0","""""","9.9"
"-28","-40","0","""""","9.9"
"-27","-40","0","""""","9.9"
"-26","-40","0","""""","9.9"
"-25","-40","0","""""","9.9"
"-24","-40","0","""""","9.9"
"-23","-40","0","""""","9.9"
"-22","-40","0","""""","9.9"
"-21","-40","0","""""","9.9"
"-20","-40","0","""""","9.9"
"-19","-40","0","""""","9.9"
"-18","-40","0","""""","9.9"
"-17","-40","0","""""","9.9"
"-16","-40","0","""""","9.9"
"-15","-40","0","""""","9.9"
"-14","-40","0","""""","9.9"
"-13","-40","0","""""","9.9"
"-12","-40","0","""""","9.9"
"-11","-40","0","""""","9.9"
"-10","-40","0","""""","9.9"
"-9","-40","0","""""","9.9"
"-8","-40","0","""""","9.9"
"-7","-40","0","""""","9.9"
"-6","-40","0","""""","9.9"
"-5","-40","0","""""","9.9"
"-4","-40","0","""""","9.9"
"-3","-40","0","""""","9.9"
"-2","-40","0","""""","9.9"
"-1","-40","0","""""","9.9"
"0","-40","0","""""","9.9"
"1","-40","0","""""","9.9"
"2","-40","0","""""","9.9"
"3","-40","0","""""","9.9"
"4","-40","0","""""","9.9"
"5","-40","0","""""","9.9"
"6","-40","0","""""","9.9"
"7","-40","0","""""","9.9"
"8","-40","0","""""","9.9"
"9","-40","0","""""","9.9"
"10","-40","0","""""","9.9"
"11","-40","0","""""","9.9"
"12","-40","0","""""","9.9"
"13","-40","0","""""","9.9"
"14","-40","0","""""","9.9"
"15","-40","0","""""","9.9"
"16","-40","0","""""","9.9"
"17","-40","0","""""","9.9"
"18","-40","0","""""","9.9"
"19","-40","0","""""","9.9"
"20","-40","0","""""","9.9"
"21","-40","0","""""","9.9"
"22","-40","0","""""","9.9"
"23","-40","0","""""","9.9"
"24","-40","0","""""","9.9"
"25","-40","0","""""","9.9"
"26","-40","0","""""","9.9"
"27","-40","0","""""","9.9"
"28","-40","0","""""","9.9"
"29","-40","0","""""","9.9"
"30","-40","0","""""","9.9"
"31","-40","0","""""","9.9"
"32","-40","0","""""","9.9"
"33","-40","0","""""","9.9"
"34","-40","0","""""","9.9"
"35","-40","0","""""","9.9"
"36","-40","0","""""","9.9"
"37","-40","0","""""","9.9"
"38","-40","0","""""","9.9"
"39","-40","0","""""","9.9"
"40","-40","0","""""","9.9"
"41","-40","0","""""","9.9"
"42","-40","0","""""","9.9"
"43","-40","0","""""","9.9"
"44","-40","0","""""","9.9"
"45","-40","0","""""","9.9"
"-45","-41","0","""""","9.9"
"-44","-41","0","""""","9.9"
"-43","-41","0","""""","9.9"
"-42","-41","0","""""","9.9"
"-41","-41","0","""""","9.9"
"-40","-41","0","""""","9.9"
"-39","-41","0","""""","9.9"
"-38","-41","0","""""","9.9"
"-37","-41","0","""""","9.9"
"-36","-41","0","""""","9.9"
"-35","-41","0","""""","9.9"
"-34","-41","0","""""","9.9"
"-33","-41","0","""""","9.9"
"-32","-41","0","""""","9.9"
"-31","-41","0","""""","9.9"
"-30","-41","0","""""","9.9"
"-29","-41","0","""""","9.9"
"-28","-41","0","""""","9.9"
"-27","-41","0","""""","9.9"
"-26","-41","0","""""","9.9"
"-25","-41","0","""""","9.9"
"-24","-41","0","""""","9.9"
"-23","-41","0","""""","9.9"
"-22","-41","0","""""","9.9"
"-21","-41","0","""""","9.9"
"-20","-41","0","""""","9.9"
"-19","-41","0","""""","9.9"
"-18","-41","0","""""","9.9"
"-17","-41","0","""""","9.9"
"-16","-41","0","""""","9.9"
"-15","-41","0","""""","9.9"
"-14","-41","0","""""","9.9"
"-13","-41","0","""""","9.9"
"-12","-41","0","""""","9.9"
"-11","-41","0","""""","9.9"
"-10","-41","0","""""","9.9"
"-9","-41","0","""""","9.9"
"-8","-41","0","""""","9.9"
"-7","-41","0","""""","9.9"
"-6","-41","0","""""","9.9"
"-5","-41","0","""""","9.9"
"-4","-41","0","""""","9.9"
"-3","-41","0","""""","9.9"
"-2","-41","0","""""","9.9"
"-1","-41","0","""""","9.9"
"0","-41","0","""""","9.9"
"1","-41","0","""""","9.9"
"2","-41","0","""""","9.9"
"3","-41","0","""""","9.9"
"4","-41","0","""""","9.9"
"5","-41","0","""""","9.9"
"6","-41","0","""""","9.9"
"7","-41","0","""""","9.9"
"8","-41","0","""""","9.9"
"9","-41","0","""""","9.9"
"10","-41","0","""""","9.9"
"11","-41","0","""""","9.9"
"12","-41","0","""""","9.9"
"13","-41","0","""""","9.9"
"14","-41","0","""""","9.9"
"15","-41","0","""""","9.9"
"16","-41","0","""""","9.9"
"17","-41","0","""""","9.9"
"18","-41","0","""""","9.9"
"19","-41","0","""""","9.9"
"20","-41","0","""""","9.9"
"21","-41","0","""""","9.9"
"22","-41","0","""""","9.9"
"23","-41","0","""""","9.9"
"24","-41","0","""""","9.9"
"25","-41","0","""""","9.9"
"26","-41","0","""""","9.9"
"27","-41","0","""""","9.9"
"28","-41","0","""""","9.9"
"29","-41","0","""""","9.9"
"30","-41","0","""""","9.9"
"31","-41","0","""""","9.9"
"32","-41","0","""""","9.9"
"33","-41","0","""""","9.9"
"34","-41","0","""""","9.9"
"35","-41","0","""""","9.9"
"36","-41","0","""""","9.9"
"37","-41","0","""""","9.9"
"38","-41","0","""""","9.9"
"39","-41","0","""""","9.9"
"40","-41","0","""""","9.9"
"41","-41","0","""""","9.9"
"42","-41","0","""""","9.9"
"43","-41","0","""""","9.9"
"44","-41","0","""""","9.9"
"45","-41","0","""""","9.9"
"-45","-42","0","""""","9.9"
"-44","-42","0","""""","9.9"
"-43","-42","0","""""","9.9"
"-42","-42","0","""""","9.9"
"-41","-42","0","""""","9.9"
"-40","-42","0","""""","9.9"
"-39","-42","0","""""","9.9"
"-38","-42","0","""""","9.9"
"-37","-42","0","""""","9.9"
"-36","-42","0","""""","9.9"
"-35","-42","0","""""","9.9"
"-34","-42","0","""""","9.9"
"-33","-42","0","""""","9.9"
"-32","-42","0","""""","9.9"
"-31","-42","0","""""","9.9"
"-30","-42","0","""""","9.9"
"-29","-42","0","""""","9.9"
"-28","-42","0","""""","9.9"
"-27","-42","0","""""","9.9"
"-26","-42","0","""""","9.9"
"-25","-42","0","""""","9.9"
"-24","-42","0","""""","9.9"
"-23","-42","0","""""","9.9"
"-22","-42","0","""""","9.9"
"-21","-42","0","""""","9.9"
"-20","-42","0","""""","9.9"
"-19","-42","0","""""","9.9"
"-18","-42","0","""""","9.9"
"-17","-42","0","""""","9.9"
"-16","-42","0","""""","9.9"
"-15","-42","0","""""","9.9"
"-14","-42","0","""""","9.9"
"-13","-42","0","""""","9.9"
"-12","-42","0","""""","9.9"
"-11","-42","0","""""","9.9"
"-10","-42","0","""""","9.9"
"-9","-42","0","""""","9.9"
"-8","-42","0","""""","9.9"
"-7","-42","0","""""","9.9"
"-6","-42","0","""""","9.9"
"-5","-42","0","""""","9.9"
"-4","-42","0","""""","9.9"
"-3","-42","0","""""","9.9"
"-2","-42","0","""""","9.9"
"-1","-42","0","""""","9.9"
"0","-42","0","""""","9.9"
"1","-42","0","""""","9.9"
"2","-42","0","""""","9.9"
"3","-42","0","""""","9.9"
"4","-42","0","""""","9.9"
"5","-42","0","""""","9.9"
"6","-42","0","""""","9.9"
"7","-42","0","""""","9.9"
"8","-42","0","""""","9.9"
"9","-42","0","""""","9.9"
"10","-42","0","""""","9.9"
"11","-42","0","""""","9.9"
"12","-42","0","""""","9.9"
"13","-42","0","""""","9.9"
"14","-42","0","""""","9.9"
"15","-42","0","""""","9.9"
"16","-42","0","""""","9.9"
"17","-42","0","""""","9.9"
"18","-42","0","""""","9.9"
"19","-42","0","""""","9.9"
"20","-42","0","""""","9.9"
"21","-42","0","""""","9.9"
"22","-42","0","""""","9.9"
"23","-42","0","""""","9.9"
"24","-42","0","""""","9.9"
"25","-42","0","""""","9.9"
"26","-42","0","""""","9.9"
"27","-42","0","""""","9.9"
"28","-42","0","""""","9.9"
"29","-42","0","""""","9.9"
"30","-42","0","""""","9.9"
"31","-42","0","""""","9.9"
"32","-42","0","""""","9.9"
"33","-42","0","""""","9.9"
"34","-42","0","""""","9.9"
"35","-42","0","""""","9.9"
"36","-42","0","""""","9.9"
"37","-42","0","""""","9.9"
"38","-42","0","""""","9.9"
"39","-42","0","""""","9.9"
"40","-42","0","""""","9.9"
"41","-42","0","""""","9.9"
"42","-42","0","""""","9.9"
"43","-42","0","""""","9.9"
"44","-42","0","""""","9.9"
"45","-42","0","""""","9.9"
"-45","-43","0","""""","9.9"
"-44","-43","0","""""","9.9"
"-43","-43","0","""""","9.9"
"-42","-43","0","""""","9.9"
"-41","-43","0","""""","9.9"
"-40","-43","0","""""","9.9"
"-39","-43","0","""""","9.9"
"-38","-43","0","""""","9.9"
"-37","-43","0","""""","9.9"
"-36","-43","0","""""","9.9"
"-35","-43","0","""""","9.9"
"-34","-43","0","""""","9.9"
"-33","-43","0","""""","9.9"
"-32","-43","0","""""","9.9"
"-31","-43","0","""""","9.9"
"-30","-43","0","""""","9.9"
"-29","-43","0","""""","9.9"
"-28","-43","0","""""","9.9"
"-27","-43","0","""""","9.9"
"-26","-43","0","""""","9.9"
"-25","-43","0","""""","9.9"
"-24","-43","0","""""","9.9"
"-23","-43","0","""""","9.9"
"-22","-43","0","""""","9.9"
"-21","-43","0","""""","9.9"
"-20","-43","0","""""","9.9"
"-19","-43","0","""""","9.9"
"-18","-43","0","""""","9.9"
